site_id,lon,lat,block_id,OC_gkg
44442892,11.685060637005703,49.128458646618775,3,18.1
44962918,12.408473935307155,49.34917471192694,3,13.0
45022946,12.503875018480649,49.59899619244058,3,16.7
43802888,10.80776593053458,49.102227840322485,3,25.1
43362802,10.202211597509612,48.33129366349111,4,13.1
43622798,10.55228506373099,48.29410341072857,4,11.1
44603314,12.066664969699678,52.91683386280762,7,6.4
44643358,12.145626883173785,53.31101460947927,7,13.1
45023284,12.6741057648213,52.635122189707744,7,20.1
45923158,13.902012926684272,51.4675818149376,0,33.4
42322970,8.762930849293314,49.83579210133449,1,21.4
44883396,12.52552441682793,53.64536755822856,7,11.6
42283288,8.624500464010495,52.69306352553345,2,13.1
42603298,9.09584649358801,52.787476461894414,2,9.4
41403316,7.308288909718573,52.92249324909758,2,12.0
41603320,7.603475312080247,52.96471406745119,2,21.0
41843340,7.952111473847034,53.15093482584917,2,37.9
41083172,6.923630305058594,51.61813945655603,2,17.3
41363184,7.321314481338306,51.735818758775686,2,12.2
41703214,7.800206359302423,52.015464306722095,2,12.2
41782888,8.042481991429458,49.0880344588334,6,14.2
41802956,8.045536263395464,49.69978716731879,6,15.0
44063148,11.222428265684153,51.43632044305024,9,23.2
44063202,11.235543668832298,51.921590359531606,5,21.1
44163248,11.393736990365744,52.33337808577199,7,11.1
45203194,12.886916655629213,51.82079938465339,0,9.1
42603492,9.058027420126576,54.53056743919993,8,21.7
42763458,9.310184520378929,54.2266673785823,8,11.4
42863486,9.460203172826889,54.47909397341988,8,28.8
42923502,9.551202511108194,54.62318374499265,8,17.8
